date,flour_type,recipe_id,allocation_pct
2023-05-01,Patent,R5,0.3
2023-05-01,Brown,R3,1.0
2023-05-01,Superior Brown,R3,1.0
2023-05-02,Superior,R1,0.6
2023-05-02,Superior,R2,0.4
2023-05-02,Bakery,R2,0.5
2023-05-02,Bakery,R4,0.5
2023-05-02,Patent,R2,0.7
2023-05-02,Patent,R5,0.3
2023-05-02,Brown,R3,1.0
2023-05-02,Superior Brown,R3,1.0
2023-05-03,Superior,R1,0.6
2023-05-03,Superior,R2,0.4
2023-05-03,Bakery,R2,0.5
2023-05-03,Bakery,R4,0.5
2023-05-03,Patent,R2,0.7
2023-05-03,Patent,R5,0.3
2023-05-03,Brown,R3,1.0
2023-05-03,Superior Brown,R3,1.0
2023-05-04,Superior,R1,0.6
2023-05-04,Superior,R2,0.4
2023-05-04,Bakery,R2,0.5
2023-05-04,Bakery,R4,0.5
2023-05-04,Patent,R2,0.7
2023-05-04,Patent,R5,0.3
2023-05-04,Brown,R3,1.0
2023-05-04,Superior Brown,R3,1.0
2023-05-05,Superior,R1,0.6
2023-05-05,Superior,R2,0.4
2023-05-05,Bakery,R2,0.5
2023-05-05,Bakery,R4,0.5
2023-05-05,Patent,R2,0.7
2023-05-05,Patent,R5,0.3
2023-05-05,Brown,R3,1.0
2023-05-05,Superior Brown,R3,1.0
2023-05-06,Superior,R1,0.6
2023-05-06,Superior,R2,0.4
2023-05-06,Bakery,R2,0.5
2023-05-06,Bakery,R4,0.5
2023-05-06,Patent,R2,0.7
2023-05-06,Patent,R5,0.3
2023-05-06,Brown,R3,1.0
2023-05-06,Superior Brown,R3,1.0
2023-05-07,Superior,R1,0.6
2023-05-07,Superior,R2,0.4
2023-05-07,Bakery,R2,0.5
2023-05-07,Bakery,R4,0.5
2023-05-07,Patent,R2,0.7
2023-05-07,Patent,R5,0.3
2023-05-07,Brown,R3,1.0
2023-05-07,Superior Brown,R3,1.0
2023-05-08,Superior,R1,0.6
2023-05-08,Superior,R2,0.4
2023-05-08,Bakery,R2,0.5
2023-05-08,Bakery,R4,0.5
2023-05-08,Patent,R2,0.7
2023-05-08,Patent,R5,0.3
2023-05-08,Brown,R3,1.0
2023-05-08,Superior Brown,R3,1.0
2023-05-09,Superior,R1,0.6
2023-05-09,Superior,R2,0.4
2023-05-09,Bakery,R2,0.5
2023-05-09,Bakery,R4,0.5
2023-05-09,Patent,R2,0.7
2023-05-09,Patent,R5,0.3
2023-05-09,Brown,R3,1.0
2023-05-09,Superior Brown,R3,1.0
2023-05-10,Superior,R1,0.6
2023-05-10,Superior,R2,0.4
2023-05-10,Bakery,R2,0.5
2023-05-10,Bakery,R4,0.5
2023-05-10,Patent,R2,0.7
2023-05-10,Patent,R5,0.3
2023-05-10,Brown,R3,1.0
2023-05-10,Superior Brown,R3,1.0
2023-05-11,Superior,R1,0.6
2023-05-11,Superior,R2,0.4
2023-05-11,Bakery,R2,0.5
2023-05-11,Bakery,R4,0.5
2023-05-11,Patent,R2,0.7
2023-05-11,Patent,R5,0.3
2023-05-11,Brown,R3,1.0
2023-05-11,Superior Brown,R3,1.0
2023-05-12,Superior,R1,0.6
2023-05-12,Superior,R2,0.4
2023-05-12,Bakery,R2,0.5
2023-05-12,Bakery,R4,0.5
2023-05-12,Patent,R2,0.7
2023-05-12,Patent,R5,0.3
2023-05-12,Brown,R3,1.0
2023-05-12,Superior Brown,R3,1.0
2023-05-13,Superior,R1,0.6
2023-05-13,Superior,R2,0.4
2023-05-13,Bakery,R2,0.5
2023-05-13,Bakery,R4,0.5
2023-05-13,Patent,R2,0.7
2023-05-13,Patent,R5,0.3
2023-05-13,Brown,R3,1.0
2023-05-13,Superior Brown,R3,1.0
2023-05-14,Superior,R1,0.6
2023-05-14,Superior,R2,0.4
2023-05-14,Bakery,R2,0.5
2023-05-14,Bakery,R4,0.5
2023-05-14,Patent,R2,0.7
2023-05-14,Patent,R5,0.3
2023-05-14,Brown,R3,1.0
2023-05-14,Superior Brown,R3,1.0
2023-05-15,Superior,R1,0.6
2023-05-15,Superior,R2,0.4
2023-05-15,Bakery,R2,0.5
2023-05-15,Bakery,R4,0.5
2023-05-15,Patent,R2,0.7
2023-05-15,Patent,R5,0.3
2023-05-15,Brown,R3,1.0
2023-05-15,Superior Brown,R3,1.0
2023-05-16,Superior,R1,0.6
2023-05-16,Superior,R2,0.4
2023-05-16,Bakery,R2,0.5
2023-05-16,Bakery,R4,0.5
2023-05-16,Patent,R2,0.7
2023-05-16,Patent,R5,0.3
2023-05-16,Brown,R3,1.0
2023-05-16,Superior Brown,R3,1.0
2023-05-17,Superior,R1,0.6
2023-05-17,Superior,R2,0.4
2023-05-17,Bakery,R2,0.5
2023-05-17,Bakery,R4,0.5
2023-05-17,Patent,R2,0.7
2023-05-17,Patent,R5,0.3
2023-05-17,Brown,R3,1.0
2023-05-17,Superior Brown,R3,1.0
2023-05-18,Superior,R1,0.6
2023-05-18,Superior,R2,0.4
2023-05-18,Bakery,R2,0.5
2023-05-18,Bakery,R4,0.5
2023-05-18,Patent,R2,0.7
2023-05-18,Patent,R5,0.3
2023-05-18,Brown,R3,1.0
2023-05-18,Superior Brown,R3,1.0
2023-05-19,Superior,R1,0.6
2023-05-19,Superior,R2,0.4
2023-05-19,Bakery,R2,0.5
2023-05-19,Bakery,R4,0.5
2023-05-19,Patent,R2,0.7
2023-05-19,Patent,R5,0.3
2023-05-19,Brown,R3,1.0
2023-05-19,Superior Brown,R3,1.0
2023-05-20,Superior,R1,0.6
2023-05-20,Superior,R2,0.4
2023-05-20,Bakery,R2,0.5
2023-05-20,Bakery,R4,0.5
2023-05-20,Patent,R2,0.7
2023-05-20,Patent,R5,0.3
2023-05-20,Brown,R3,1.0
2023-05-20,Superior Brown,R3,1.0
2023-05-21,Superior,R1,0.6
2023-05-21,Superior,R2,0.4
2023-05-21,Bakery,R2,0.5
2023-05-21,Bakery,R4,0.5
2023-05-21,Patent,R2,0.7
2023-05-21,Patent,R5,0.3
2023-05-21,Brown,R3,1.0
2023-05-21,Superior Brown,R3,1.0
2023-05-22,Superior,R1,0.6
2023-05-22,Superior,R2,0.4
2023-05-22,Bakery,R2,0.5
2023-05-22,Bakery,R4,0.5
2023-05-22,Patent,R2,0.7
2023-05-22,Patent,R5,0.3
2023-05-22,Brown,R3,1.0
2023-05-22,Superior Brown,R3,1.0
2023-05-23,Superior,R1,0.6
2023-05-23,Superior,R2,0.4
2023-05-23,Bakery,R2,0.5
2023-05-23,Bakery,R4,0.5
2023-05-23,Patent,R2,0.7
2023-05-23,Patent,R5,0.3
2023-05-23,Brown,R3,1.0
2023-05-23,Superior Brown,R3,1.0
2023-05-24,Superior,R1,0.6
2023-05-24,Superior,R2,0.4
2023-05-24,Bakery,R2,0.5
2023-05-24,Bakery,R4,0.5
2023-05-24,Patent,R2,0.7
2023-05-24,Patent,R5,0.3
2023-05-24,Brown,R3,1.0
2023-05-24,Superior Brown,R3,1.0
2023-05-25,Superior,R1,0.6
2023-05-25,Superior,R2,0.4
2023-05-25,Bakery,R2,0.5
2023-05-25,Bakery,R4,0.5
2023-05-25,Patent,R2,0.7
2023-05-25,Patent,R5,0.3
2023-05-25,Brown,R3,1.0
2023-05-25,Superior Brown,R3,1.0
2023-05-26,Superior,R1,0.6
2023-05-26,Superior,R2,0.4
2023-05-26,Bakery,R2,0.5
2023-05-26,Bakery,R4,0.5
2023-05-26,Patent,R2,0.7
2023-05-26,Patent,R5,0.3
2023-05-26,Brown,R3,1.0
2023-05-26,Superior Brown,R3,1.0
2023-05-27,Superior,R1,0.6
2023-05-27,Superior,R2,0.4
2023-05-27,Bakery,R2,0.5
2023-05-27,Bakery,R4,0.5
2023-05-27,Patent,R2,0.7
2023-05-27,Patent,R5,0.3
2023-05-27,Brown,R3,1.0
2023-05-27,Superior Brown,R3,1.0
2023-05-28,Superior,R1,0.6
2023-05-28,Superior,R2,0.4
2023-05-28,Bakery,R2,0.5
2023-05-28,Bakery,R4,0.5
2023-05-28,Patent,R2,0.7
2023-05-28,Patent,R5,0.3
2023-05-28,Brown,R3,1.0
2023-05-28,Superior Brown,R3,1.0
2023-05-29,Superior,R1,0.6
2023-05-29,Superior,R2,0.4
2023-05-29,Bakery,R2,0.5
2023-05-29,Bakery,R4,0.5
2023-05-29,Patent,R2,0.7
2023-05-29,Patent,R5,0.3
2023-05-29,Brown,R3,1.0
2023-05-29,Superior Brown,R3,1.0
2023-05-30,Superior,R1,0.6
2023-05-30,Superior,R2,0.4
2023-05-30,Bakery,R2,0.5
2023-05-30,Bakery,R4,0.5
2023-05-30,Patent,R2,0.7
2023-05-30,Patent,R5,0.3
2023-05-30,Brown,R3,1.0
2023-05-30,Superior Brown,R3,1.0
2023-05-31,Superior,R1,0.6
2023-05-31,Superior,R2,0.4
2023-05-31,Bakery,R2,0.5
2023-05-31,Bakery,R4,0.5
2023-05-31,Patent,R2,0.7
2023-05-31,Patent,R5,0.3
2023-05-31,Brown,R3,1.0
2023-05-31,Superior Brown,R3,1.0
2023-06-01,Superior,R1,0.6
2023-06-01,Superior,R2,0.4
2023-06-01,Bakery,R2,0.4545
2023-06-01,Bakery,R4,0.5455
2023-06-01,Patent,R2,0.7
2023-06-01,Patent,R5,0.3
2023-06-01,Brown,R3,1.0
2023-06-01,Superior Brown,R3,1.0
2023-06-02,Superior,R1,0.6
2023-06-02,Superior,R2,0.4
2023-06-02,Bakery,R2,0.4545
2023-06-02,Bakery,R4,0.5455
2023-06-02,Patent,R2,0.7
2023-06-02,Patent,R5,0.3
2023-06-02,Brown,R3,1.0
2023-06-02,Superior Brown,R3,1.0
2023-06-03,Superior,R1,0.6
2023-06-03,Superior,R2,0.4
2023-06-03,Bakery,R2,0.4545
2023-06-03,Bakery,R4,0.5455
2023-06-03,Patent,R2,0.7
2023-06-03,Patent,R5,0.3
2023-06-03,Brown,R3,1.0
2023-06-03,Superior Brown,R3,1.0
2023-06-04,Superior,R1,0.6
2023-06-04,Superior,R2,0.4
2023-06-04,Bakery,R2,0.4545
2023-06-04,Bakery,R4,0.5455
2023-06-04,Patent,R2,0.7
2023-06-04,Patent,R5,0.3
2023-06-04,Brown,R3,1.0
2023-06-04,Superior Brown,R3,1.0
2023-06-05,Superior,R1,0.6
2023-06-05,Superior,R2,0.4
2023-06-05,Bakery,R2,0.4545
2023-06-05,Bakery,R4,0.5455
2023-06-05,Patent,R2,0.7
2023-06-05,Patent,R5,0.3
2023-06-05,Brown,R3,1.0
2023-06-05,Superior Brown,R3,1.0
2023-06-06,Superior,R1,0.6
2023-06-06,Superior,R2,0.4
2023-06-06,Bakery,R2,0.4545
2023-06-06,Bakery,R4,0.5455
2023-06-06,Patent,R2,0.7
2023-06-06,Patent,R5,0.3
2023-06-06,Brown,R3,1.0
2023-06-06,Superior Brown,R3,1.0
2023-06-07,Superior,R1,0.6
2023-06-07,Superior,R2,0.4
2023-06-07,Bakery,R2,0.4545
2023-06-07,Bakery,R4,0.5455
2023-06-07,Patent,R2,0.7
2023-06-07,Patent,R5,0.3
2023-06-07,Brown,R3,1.0
2023-06-07,Superior Brown,R3,1.0
2023-06-08,Superior,R1,0.6
2023-06-08,Superior,R2,0.4
2023-06-08,Bakery,R2,0.4545
2023-06-08,Bakery,R4,0.5455
2023-06-08,Patent,R2,0.7
2023-06-08,Patent,R5,0.3
2023-06-08,Brown,R3,1.0
2023-06-08,Superior Brown,R3,1.0
2023-06-09,Superior,R1,0.6
2023-06-09,Superior,R2,0.4
2023-06-09,Bakery,R2,0.4545
2023-06-09,Bakery,R4,0.5455
2023-06-09,Patent,R2,0.7
2023-06-09,Patent,R5,0.3
2023-06-09,Brown,R3,1.0
2023-06-09,Superior Brown,R3,1.0
2023-06-10,Superior,R1,0.6
2023-06-10,Superior,R2,0.4
2023-06-10,Bakery,R2,0.4545
2023-06-10,Bakery,R4,0.5455
2023-06-10,Patent,R2,0.7
2023-06-10,Patent,R5,0.3
2023-06-10,Brown,R3,1.0
2023-06-10,Superior Brown,R3,1.0
2023-06-11,Superior,R1,0.6
2023-06-11,Superior,R2,0.4
2023-06-11,Bakery,R2,0.4545
2023-06-11,Bakery,R4,0.5455
2023-06-11,Patent,R2,0.7
2023-06-11,Patent,R5,0.3
2023-06-11,Brown,R3,1.0
2023-06-11,Superior Brown,R3,1.0
2023-06-12,Superior,R1,0.6
2023-06-12,Superior,R2,0.4
2023-06-12,Bakery,R2,0.4545
2023-06-12,Bakery,R4,0.5455
2023-06-12,Patent,R2,0.7
2023-06-12,Patent,R5,0.3
2023-06-12,Brown,R3,1.0
2023-06-12,Superior Brown,R3,1.0
2023-06-13,Superior,R1,0.6
2023-06-13,Superior,R2,0.4
2023-06-13,Bakery,R2,0.4545
2023-06-13,Bakery,R4,0.5455
2023-06-13,Patent,R2,0.7
2023-06-13,Patent,R5,0.3
2023-06-13,Brown,R3,1.0
2023-06-13,Superior Brown,R3,1.0
2023-06-14,Superior,R1,0.6
2023-06-14,Superior,R2,0.4
2023-06-14,Bakery,R2,0.4545
2023-06-14,Bakery,R4,0.5455
2023-06-14,Patent,R2,0.7
2023-06-14,Patent,R5,0.3
2023-06-14,Brown,R3,1.0
2023-06-14,Superior Brown,R3,1.0
2023-06-15,Superior,R1,0.6
2023-06-15,Superior,R2,0.4
2023-06-15,Bakery,R2,0.4545
2023-06-15,Bakery,R4,0.5455
2023-06-15,Patent,R2,0.7
2023-06-15,Patent,R5,0.3
2023-06-15,Brown,R3,1.0
2023-06-15,Superior Brown,R3,1.0
2023-06-16,Superior,R1,0.6
2023-06-16,Superior,R2,0.4
2023-06-16,Bakery,R2,0.4545
2023-06-16,Bakery,R4,0.5455
2023-06-16,Patent,R2,0.7
2023-06-16,Patent,R5,0.3
2023-06-16,Brown,R3,1.0
2023-06-16,Superior Brown,R3,1.0
2023-06-17,Superior,R1,0.6
2023-06-17,Superior,R2,0.4
2023-06-17,Bakery,R2,0.4545
2023-06-17,Bakery,R4,0.5455
2023-06-17,Patent,R2,0.7
2023-06-17,Patent,R5,0.3
2023-06-17,Brown,R3,1.0
2023-06-17,Superior Brown,R3,1.0
2023-06-18,Superior,R1,0.6
2023-06-18,Superior,R2,0.4
2023-06-18,Bakery,R2,0.4545
2023-06-18,Bakery,R4,0.5455
2023-06-18,Patent,R2,0.7
2023-06-18,Patent,R5,0.3
2023-06-18,Brown,R3,1.0
2023-06-18,Superior Brown,R3,1.0
2023-06-19,Superior,R1,0.6
2023-06-19,Superior,R2,0.4
2023-06-19,Bakery,R2,0.4545
2023-06-19,Bakery,R4,0.5455
2023-06-19,Patent,R2,0.7
2023-06-19,Patent,R5,0.3
2023-06-19,Brown,R3,1.0
2023-06-19,Superior Brown,R3,1.0
2023-06-20,Superior,R1,0.6
2023-06-20,Superior,R2,0.4
2023-06-20,Bakery,R2,0.4545
2023-06-20,Bakery,R4,0.5455
2023-06-20,Patent,R2,0.7
2023-06-20,Patent,R5,0.3
2023-06-20,Brown,R3,1.0
2023-06-20,Superior Brown,R3,1.0
2023-06-21,Superior,R1,0.6
2023-06-21,Superior,R2,0.4
2023-06-21,Bakery,R2,0.4545
2023-06-21,Bakery,R4,0.5455
2023-06-21,Patent,R2,0.7
2023-06-21,Patent,R5,0.3
2023-06-21,Brown,R3,1.0
2023-06-21,Superior Brown,R3,1.0
2023-06-22,Superior,R1,0.6
2023-06-22,Superior,R2,0.4
2023-06-22,Bakery,R2,0.4545
2023-06-22,Bakery,R4,0.5455
2023-06-22,Patent,R2,0.7
2023-06-22,Patent,R5,0.3
2023-06-22,Brown,R3,1.0
2023-06-22,Superior Brown,R3,1.0
2023-06-23,Superior,R1,0.6
2023-06-23,Superior,R2,0.4
2023-06-23,Bakery,R2,0.4545
2023-06-23,Bakery,R4,0.5455
2023-06-23,Patent,R2,0.7
2023-06-23,Patent,R5,0.3
2023-06-23,Brown,R3,1.0
2023-06-23,Superior Brown,R3,1.0
2023-06-24,Superior,R1,0.6
2023-06-24,Superior,R2,0.4
2023-06-24,Bakery,R2,0.4545
2023-06-24,Bakery,R4,0.5455
2023-06-24,Patent,R2,0.7
2023-06-24,Patent,R5,0.3
2023-06-24,Brown,R3,1.0
2023-06-24,Superior Brown,R3,1.0
2023-06-25,Superior,R1,0.6
2023-06-25,Superior,R2,0.4
2023-06-25,Bakery,R2,0.4545
2023-06-25,Bakery,R4,0.5455
2023-06-25,Patent,R2,0.7
2023-06-25,Patent,R5,0.3
2023-06-25,Brown,R3,1.0
2023-06-25,Superior Brown,R3,1.0
2023-06-26,Superior,R1,0.6
2023-06-26,Superior,R2,0.4
2023-06-26,Bakery,R2,0.4545
2023-06-26,Bakery,R4,0.5455
2023-06-26,Patent,R2,0.7
2023-06-26,Patent,R5,0.3
2023-06-26,Brown,R3,1.0
2023-06-26,Superior Brown,R3,1.0
2023-06-27,Superior,R1,0.6
2023-06-27,Superior,R2,0.4
2023-06-27,Bakery,R2,0.4545
2023-06-27,Bakery,R4,0.5455
2023-06-27,Patent,R2,0.7
2023-06-27,Patent,R5,0.3
2023-06-27,Brown,R3,1.0
2023-06-27,Superior Brown,R3,1.0
2023-06-28,Superior,R1,0.6
2023-06-28,Superior,R2,0.4
2023-06-28,Bakery,R2,0.4545
2023-06-28,Bakery,R4,0.5455
2023-06-28,Patent,R2,0.7
2023-06-28,Patent,R5,0.3
2023-06-28,Brown,R3,1.0
2023-06-28,Superior Brown,R3,1.0
2023-06-29,Superior,R1,0.6
2023-06-29,Superior,R2,0.4
2023-06-29,Bakery,R2,0.4545
2023-06-29,Bakery,R4,0.5455
2023-06-29,Patent,R2,0.7
2023-06-29,Patent,R5,0.3
2023-06-29,Brown,R3,1.0
2023-06-29,Superior Brown,R3,1.0
2023-06-30,Superior,R1,0.6
2023-06-30,Superior,R2,0.4
2023-06-30,Bakery,R2,0.4545
2023-06-30,Bakery,R4,0.5455
2023-06-30,Patent,R2,0.7
2023-06-30,Patent,R5,0.3
2023-06-30,Brown,R3,1.0
2023-06-30,Superior Brown,R3,1.0
2023-07-01,Superior,R1,0.6
2023-07-01,Superior,R2,0.4
2023-07-01,Bakery,R2,0.5
2023-07-01,Bakery,R4,0.5
2023-07-01,Patent,R2,0.7
2023-07-01,Patent,R5,0.3
2023-07-01,Brown,R3,1.0
2023-07-01,Superior Brown,R3,1.0
2023-07-02,Superior,R1,0.6
2023-07-02,Superior,R2,0.4
2023-07-02,Bakery,R2,0.5
2023-07-02,Bakery,R4,0.5
2023-07-02,Patent,R2,0.7
2023-07-02,Patent,R5,0.3
2023-07-02,Brown,R3,1.0
2023-07-02,Superior Brown,R3,1.0
2023-07-03,Superior,R1,0.6
2023-07-03,Superior,R2,0.4
2023-07-03,Bakery,R2,0.5
2023-07-03,Bakery,R4,0.5
2023-07-03,Patent,R2,0.7
2023-07-03,Patent,R5,0.3
2023-07-03,Brown,R3,1.0
2023-07-03,Superior Brown,R3,1.0
2023-07-04,Superior,R1,0.6
2023-07-04,Superior,R2,0.4
2023-07-04,Bakery,R2,0.5
2023-07-04,Bakery,R4,0.5
2023-07-04,Patent,R2,0.7
2023-07-04,Patent,R5,0.3
2023-07-04,Brown,R3,1.0
2023-07-04,Superior Brown,R3,1.0
2023-07-05,Superior,R1,0.6
2023-07-05,Superior,R2,0.4
2023-07-05,Bakery,R2,0.5
2023-07-05,Bakery,R4,0.5
2023-07-05,Patent,R2,0.7
2023-07-05,Patent,R5,0.3
2023-07-05,Brown,R3,1.0
2023-07-05,Superior Brown,R3,1.0
2023-07-06,Superior,R1,0.6
2023-07-06,Superior,R2,0.4
2023-07-06,Bakery,R2,0.5
2023-07-06,Bakery,R4,0.5
2023-07-06,Patent,R2,0.7
2023-07-06,Patent,R5,0.3
2023-07-06,Brown,R3,1.0
2023-07-06,Superior Brown,R3,1.0
2023-07-07,Superior,R1,0.6
2023-07-07,Superior,R2,0.4
2023-07-07,Bakery,R2,0.5
2023-07-07,Bakery,R4,0.5
2023-07-07,Patent,R2,0.7
2023-07-07,Patent,R5,0.3
2023-07-07,Brown,R3,1.0
2023-07-07,Superior Brown,R3,1.0
2023-07-08,Superior,R1,0.6
2023-07-08,Superior,R2,0.4
2023-07-08,Bakery,R2,0.5
2023-07-08,Bakery,R4,0.5
2023-07-08,Patent,R2,0.7
2023-07-08,Patent,R5,0.3
2023-07-08,Brown,R3,1.0
2023-07-08,Superior Brown,R3,1.0
2023-07-09,Superior,R1,0.6
2023-07-09,Superior,R2,0.4
2023-07-09,Bakery,R2,0.5
2023-07-09,Bakery,R4,0.5
2023-07-09,Patent,R2,0.7
2023-07-09,Patent,R5,0.3
2023-07-09,Brown,R3,1.0
2023-07-09,Superior Brown,R3,1.0
2023-07-10,Superior,R1,0.6
2023-07-10,Superior,R2,0.4
2023-07-10,Bakery,R2,0.5
2023-07-10,Bakery,R4,0.5
2023-07-10,Patent,R2,0.7
2023-07-10,Patent,R5,0.3
2023-07-10,Brown,R3,1.0
2023-07-10,Superior Brown,R3,1.0
2023-07-11,Superior,R1,0.6
2023-07-11,Superior,R2,0.4
2023-07-11,Bakery,R2,0.5
2023-07-11,Bakery,R4,0.5
2023-07-11,Patent,R2,0.7
2023-07-11,Patent,R5,0.3
2023-07-11,Brown,R3,1.0
2023-07-11,Superior Brown,R3,1.0
2023-07-12,Superior,R1,0.6
2023-07-12,Superior,R2,0.4
2023-07-12,Bakery,R2,0.5
2023-07-12,Bakery,R4,0.5
2023-07-12,Patent,R2,0.7
2023-07-12,Patent,R5,0.3
2023-07-12,Brown,R3,1.0
2023-07-12,Superior Brown,R3,1.0
2023-07-13,Superior,R1,0.6
2023-07-13,Superior,R2,0.4
2023-07-13,Bakery,R2,0.5
2023-07-13,Bakery,R4,0.5
2023-07-13,Patent,R2,0.7
2023-07-13,Patent,R5,0.3
2023-07-13,Brown,R3,1.0
2023-07-13,Superior Brown,R3,1.0
2023-07-14,Superior,R1,0.6
2023-07-14,Superior,R2,0.4
2023-07-14,Bakery,R2,0.5
2023-07-14,Bakery,R4,0.5
2023-07-14,Patent,R2,0.7
2023-07-14,Patent,R5,0.3
2023-07-14,Brown,R3,1.0
2023-07-14,Superior Brown,R3,1.0
2023-07-15,Superior,R1,0.6
2023-07-15,Superior,R2,0.4
2023-07-15,Bakery,R2,0.5
2023-07-15,Bakery,R4,0.5
2023-07-15,Patent,R2,0.7
2023-07-15,Patent,R5,0.3
2023-07-15,Brown,R3,1.0
2023-07-15,Superior Brown,R3,1.0
2023-07-16,Superior,R1,0.6
2023-07-16,Superior,R2,0.4
2023-07-16,Bakery,R2,0.5
2023-07-16,Bakery,R4,0.5
2023-07-16,Patent,R2,0.7
2023-07-16,Patent,R5,0.3
2023-07-16,Brown,R3,1.0
2023-07-16,Superior Brown,R3,1.0
2023-07-17,Superior,R1,0.6
2023-07-17,Superior,R2,0.4
2023-07-17,Bakery,R2,0.5
2023-07-17,Bakery,R4,0.5
2023-07-17,Patent,R2,0.7
2023-07-17,Patent,R5,0.3
2023-07-17,Brown,R3,1.0
2023-07-17,Superior Brown,R3,1.0
2023-07-18,Superior,R1,0.6
2023-07-18,Superior,R2,0.4
2023-07-18,Bakery,R2,0.5
2023-07-18,Bakery,R4,0.5
2023-07-18,Patent,R2,0.7
2023-07-18,Patent,R5,0.3
2023-07-18,Brown,R3,1.0
2023-07-18,Superior Brown,R3,1.0
2023-07-19,Superior,R1,0.6
2023-07-19,Superior,R2,0.4
2023-07-19,Bakery,R2,0.5
2023-07-19,Bakery,R4,0.5
2023-07-19,Patent,R2,0.7
2023-07-19,Patent,R5,0.3
2023-07-19,Brown,R3,1.0
2023-07-19,Superior Brown,R3,1.0
2023-07-20,Superior,R1,0.6
2023-07-20,Superior,R2,0.4
2023-07-20,Bakery,R2,0.5
2023-07-20,Bakery,R4,0.5
2023-07-20,Patent,R2,0.7
2023-07-20,Patent,R5,0.3
2023-07-20,Brown,R3,1.0
2023-07-20,Superior Brown,R3,1.0
2023-07-21,Superior,R1,0.6
2023-07-21,Superior,R2,0.4
2023-07-21,Bakery,R2,0.5
2023-07-21,Bakery,R4,0.5
2023-07-21,Patent,R2,0.7
2023-07-21,Patent,R5,0.3
2023-07-21,Brown,R3,1.0
2023-07-21,Superior Brown,R3,1.0
2023-07-22,Superior,R1,0.6
2023-07-22,Superior,R2,0.4
2023-07-22,Bakery,R2,0.5
2023-07-22,Bakery,R4,0.5
2023-07-22,Patent,R2,0.7
2023-07-22,Patent,R5,0.3
2023-07-22,Brown,R3,1.0
2023-07-22,Superior Brown,R3,1.0
2023-07-23,Superior,R1,0.6
2023-07-23,Superior,R2,0.4
2023-07-23,Bakery,R2,0.5
2023-07-23,Bakery,R4,0.5
2023-07-23,Patent,R2,0.7
2023-07-23,Patent,R5,0.3
2023-07-23,Brown,R3,1.0
2023-07-23,Superior Brown,R3,1.0
2023-07-24,Superior,R1,0.6
2023-07-24,Superior,R2,0.4
2023-07-24,Bakery,R2,0.5
2023-07-24,Bakery,R4,0.5
2023-07-24,Patent,R2,0.7
2023-07-24,Patent,R5,0.3
2023-07-24,Brown,R3,1.0
2023-07-24,Superior Brown,R3,1.0
2023-07-25,Superior,R1,0.6
2023-07-25,Superior,R2,0.4
2023-07-25,Bakery,R2,0.5
2023-07-25,Bakery,R4,0.5
2023-07-25,Patent,R2,0.7
2023-07-25,Patent,R5,0.3
2023-07-25,Brown,R3,1.0
2023-07-25,Superior Brown,R3,1.0
2023-07-26,Superior,R1,0.6
2023-07-26,Superior,R2,0.4
2023-07-26,Bakery,R2,0.5
2023-07-26,Bakery,R4,0.5
2023-07-26,Patent,R2,0.7
2023-07-26,Patent,R5,0.3
2023-07-26,Brown,R3,1.0
2023-07-26,Superior Brown,R3,1.0
2023-07-27,Superior,R1,0.6
2023-07-27,Superior,R2,0.4
2023-07-27,Bakery,R2,0.5
2023-07-27,Bakery,R4,0.5
2023-07-27,Patent,R2,0.7
2023-07-27,Patent,R5,0.3
2023-07-27,Brown,R3,1.0
2023-07-27,Superior Brown,R3,1.0
2023-07-28,Superior,R1,0.6
2023-07-28,Superior,R2,0.4
2023-07-28,Bakery,R2,0.5
2023-07-28,Bakery,R4,0.5
2023-07-28,Patent,R2,0.7
2023-07-28,Patent,R5,0.3
2023-07-28,Brown,R3,1.0
2023-07-28,Superior Brown,R3,1.0
2023-07-29,Superior,R1,0.6
2023-07-29,Superior,R2,0.4
2023-07-29,Bakery,R2,0.5
2023-07-29,Bakery,R4,0.5
2023-07-29,Patent,R2,0.7
2023-07-29,Patent,R5,0.3
2023-07-29,Brown,R3,1.0
2023-07-29,Superior Brown,R3,1.0
2023-07-30,Superior,R1,0.6
2023-07-30,Superior,R2,0.4
2023-07-30,Bakery,R2,0.5
2023-07-30,Bakery,R4,0.5
2023-07-30,Patent,R2,0.7
2023-07-30,Patent,R5,0.3
2023-07-30,Brown,R3,1.0
2023-07-30,Superior Brown,R3,1.0
2023-07-31,Superior,R1,0.6
2023-07-31,Superior,R2,0.4
2023-07-31,Bakery,R2,0.5
2023-07-31,Bakery,R4,0.5
2023-07-31,Patent,R2,0.7
2023-07-31,Patent,R5,0.3
2023-07-31,Brown,R3,1.0
2023-07-31,Superior Brown,R3,1.0
2023-08-01,Superior,R1,0.6
2023-08-01,Superior,R2,0.4
2023-08-01,Bakery,R2,0.5
2023-08-01,Bakery,R4,0.5
2023-08-01,Patent,R2,0.7
2023-08-01,Patent,R5,0.3
2023-08-01,Brown,R3,1.0
2023-08-01,Superior Brown,R3,1.0
2023-08-02,Superior,R1,0.6
2023-08-02,Superior,R2,0.4
2023-08-02,Bakery,R2,0.5
2023-08-02,Bakery,R4,0.5
2023-08-02,Patent,R2,0.7
2023-08-02,Patent,R5,0.3
2023-08-02,Brown,R3,1.0
2023-08-02,Superior Brown,R3,1.0
