sku_id,date,demand_tons,demand_units,confidence_pct,seasonality_index,scenario_id,forecast_lower,forecast_upper
SKU004,2022-09-29,204.22,4538,1.0,0.92,base,,
SKU005,2022-09-29,86.04,8604,1.0,0.92,base,,
SKU006,2022-09-29,110.71,2460,1.0,0.92,base,,
SKU007,2022-09-29,76.25,7625,1.0,0.92,base,,
SKU008,2022-09-29,153.5,3411,1.0,0.92,base,,
SKU009,2022-09-29,79.02,7902,1.0,0.92,base,,
SKU010,2022-09-29,142.29,3162,1.0,0.92,base,,
SKU011,2022-09-29,221.76,4928,1.0,0.92,base,,
SKU012,2022-09-29,126.5,12650,1.0,0.92,base,,
SKU013,2022-09-29,191.11,4247,1.0,0.92,base,,
SKU014,2022-09-29,90.59,9059,1.0,0.92,base,,
SKU001,2022-09-30,273.58,6080,1.0,0.92,base,,
SKU002,2022-09-30,114.8,11480,1.0,0.92,base,,
SKU003,2022-09-30,30.13,30130,1.0,0.92,base,,
SKU004,2022-09-30,212.67,4726,1.0,0.92,base,,
SKU005,2022-09-30,100.38,10038,1.0,0.92,base,,
SKU006,2022-09-30,121.76,2706,1.0,0.92,base,,
SKU007,2022-09-30,81.11,8111,1.0,0.92,base,,
SKU008,2022-09-30,155.92,3465,1.0,0.92,base,,
SKU009,2022-09-30,80.75,8075,1.0,0.92,base,,
SKU010,2022-09-30,137.38,3053,1.0,0.92,base,,
SKU011,2022-09-30,239.81,5329,1.0,0.92,base,,
SKU012,2022-09-30,123.03,12303,1.0,0.92,base,,
SKU013,2022-09-30,210.32,4674,1.0,0.92,base,,
SKU014,2022-09-30,81.8,8180,1.0,0.92,base,,
SKU001,2022-10-01,229.35,5097,1.0,0.92,base,,
SKU002,2022-10-01,115.87,11587,1.0,0.92,base,,
SKU003,2022-10-01,26.06,26060,1.0,0.92,base,,
SKU004,2022-10-01,174.22,3872,1.0,0.92,base,,
SKU005,2022-10-01,74.28,7428,1.0,0.92,base,,
SKU006,2022-10-01,118.33,2630,1.0,0.92,base,,
SKU007,2022-10-01,75.54,7554,1.0,0.92,base,,
SKU008,2022-10-01,130.3,2896,1.0,0.92,base,,
SKU009,2022-10-01,69.64,6964,1.0,0.92,base,,
SKU010,2022-10-01,126.99,2822,1.0,0.92,base,,
SKU011,2022-10-01,226.43,5032,1.0,0.92,base,,
SKU012,2022-10-01,106.96,10696,1.0,0.92,base,,
SKU013,2022-10-01,173.81,3862,1.0,0.92,base,,
SKU014,2022-10-01,86.03,8603,1.0,0.92,base,,
SKU001,2022-10-02,252.98,5622,1.0,0.92,base,,
SKU002,2022-10-02,107.52,10752,1.0,0.92,base,,
SKU003,2022-10-02,27.94,27940,1.0,0.92,base,,
SKU004,2022-10-02,169.69,3771,1.0,0.92,base,,
SKU005,2022-10-02,83.35,8335,1.0,0.92,base,,
SKU006,2022-10-02,110.79,2462,1.0,0.92,base,,
SKU007,2022-10-02,67.38,6738,1.0,0.92,base,,
SKU008,2022-10-02,122.53,2723,1.0,0.92,base,,
SKU009,2022-10-02,70.33,7033,1.0,0.92,base,,
SKU010,2022-10-02,127.81,2840,1.0,0.92,base,,
SKU011,2022-10-02,220.22,4894,1.0,0.92,base,,
SKU012,2022-10-02,117.81,11781,1.0,0.92,base,,
SKU013,2022-10-02,182.6,4058,1.0,0.92,base,,
SKU014,2022-10-02,75.73,7573,1.0,0.92,base,,
SKU001,2022-10-03,271.91,6042,1.0,0.92,base,,
SKU002,2022-10-03,110.35,11035,1.0,0.92,base,,
SKU003,2022-10-03,29.24,29240,1.0,0.92,base,,
SKU004,2022-10-03,221.07,4913,1.0,0.92,base,,
SKU005,2022-10-03,90.54,9054,1.0,0.92,base,,
SKU006,2022-10-03,113.76,2528,1.0,0.92,base,,
SKU007,2022-10-03,81.01,8101,1.0,0.92,base,,
SKU008,2022-10-03,141.78,3151,1.0,0.92,base,,
SKU009,2022-10-03,67.81,6781,1.0,0.92,base,,
SKU010,2022-10-03,129.19,2871,1.0,0.92,base,,
SKU011,2022-10-03,241.44,5365,1.0,0.92,base,,
SKU012,2022-10-03,122.57,12257,1.0,0.92,base,,
SKU013,2022-10-03,213.58,4746,1.0,0.92,base,,
SKU014,2022-10-03,90.02,9002,1.0,0.92,base,,
SKU001,2022-10-04,293.96,6532,1.0,0.92,base,,
SKU002,2022-10-04,121.75,12175,1.0,0.92,base,,
SKU003,2022-10-04,30.89,30890,1.0,0.92,base,,
SKU004,2022-10-04,217.93,4843,1.0,0.92,base,,
SKU005,2022-10-04,90.68,9068,1.0,0.92,base,,
SKU006,2022-10-04,124.37,2764,1.0,0.92,base,,
SKU007,2022-10-04,75.94,7594,1.0,0.92,base,,
SKU008,2022-10-04,129.64,2881,1.0,0.92,base,,
SKU009,2022-10-04,81.25,8125,1.0,0.92,base,,
SKU010,2022-10-04,140.28,3117,1.0,0.92,base,,
SKU011,2022-10-04,225.73,5016,1.0,0.92,base,,
SKU012,2022-10-04,110.58,11058,1.0,0.92,base,,
SKU013,2022-10-04,198.0,4400,1.0,0.92,base,,
SKU014,2022-10-04,91.7,9170,1.0,0.92,base,,
SKU001,2022-10-05,282.61,6280,1.0,0.92,base,,
SKU002,2022-10-05,112.03,11203,1.0,0.92,base,,
SKU003,2022-10-05,28.34,28340,1.0,0.92,base,,
SKU004,2022-10-05,213.5,4744,1.0,0.92,base,,
SKU005,2022-10-05,88.86,8886,1.0,0.92,base,,
SKU006,2022-10-05,124.31,2762,1.0,0.92,base,,
SKU007,2022-10-05,77.43,7743,1.0,0.92,base,,
SKU008,2022-10-05,153.02,3400,1.0,0.92,base,,
SKU009,2022-10-05,78.54,7854,1.0,0.92,base,,
SKU010,2022-10-05,132.75,2950,1.0,0.92,base,,
SKU011,2022-10-05,247.06,5490,1.0,0.92,base,,
SKU012,2022-10-05,112.19,11219,1.0,0.92,base,,
SKU013,2022-10-05,197.48,4388,1.0,0.92,base,,
SKU014,2022-10-05,89.32,8932,1.0,0.92,base,,
SKU001,2022-10-06,273.84,6085,1.0,0.92,base,,
SKU002,2022-10-06,123.92,12392,1.0,0.92,base,,
SKU003,2022-10-06,30.36,30360,1.0,0.92,base,,
SKU004,2022-10-06,211.31,4696,1.0,0.92,base,,
SKU005,2022-10-06,88.86,8886,1.0,0.92,base,,
SKU006,2022-10-06,129.03,2867,1.0,0.92,base,,
SKU007,2022-10-06,84.48,8448,1.0,0.92,base,,
SKU008,2022-10-06,154.37,3430,1.0,0.92,base,,
SKU009,2022-10-06,81.69,8169,1.0,0.92,base,,
SKU010,2022-10-06,133.6,2969,1.0,0.92,base,,
SKU011,2022-10-06,235.56,5235,1.0,0.92,base,,
SKU012,2022-10-06,121.83,12183,1.0,0.92,base,,
SKU013,2022-10-06,207.13,4603,1.0,0.92,base,,
SKU014,2022-10-06,92.5,9250,1.0,0.92,base,,
SKU001,2022-10-07,283.56,6301,1.0,0.92,base,,
SKU002,2022-10-07,129.91,12991,1.0,0.92,base,,
SKU003,2022-10-07,29.32,29320,1.0,0.92,base,,
SKU004,2022-10-07,217.14,4825,1.0,0.92,base,,
SKU005,2022-10-07,92.52,9252,1.0,0.92,base,,
SKU006,2022-10-07,120.72,2683,1.0,0.92,base,,
SKU007,2022-10-07,80.62,8062,1.0,0.92,base,,
SKU008,2022-10-07,151.02,3356,1.0,0.92,base,,
SKU009,2022-10-07,75.94,7594,1.0,0.92,base,,
SKU010,2022-10-07,140.54,3123,1.0,0.92,base,,
SKU011,2022-10-07,245.03,5445,1.0,0.92,base,,
SKU012,2022-10-07,120.0,12000,1.0,0.92,base,,
SKU013,2022-10-07,178.7,3971,1.0,0.92,base,,
SKU014,2022-10-07,81.55,8155,1.0,0.92,base,,
SKU001,2022-10-08,243.2,5404,1.0,0.92,base,,
SKU002,2022-10-08,108.07,10807,1.0,0.92,base,,
SKU003,2022-10-08,26.13,26130,1.0,0.92,base,,
SKU004,2022-10-08,196.32,4363,1.0,0.92,base,,
SKU005,2022-10-08,86.36,8636,1.0,0.92,base,,
SKU006,2022-10-08,115.92,2576,1.0,0.92,base,,
SKU007,2022-10-08,73.67,7367,1.0,0.92,base,,
SKU008,2022-10-08,143.21,3182,1.0,0.92,base,,
SKU009,2022-10-08,70.41,7041,1.0,0.92,base,,
SKU010,2022-10-08,125.83,2796,1.0,0.92,base,,
SKU011,2022-10-08,204.67,4548,1.0,0.92,base,,
SKU012,2022-10-08,115.23,11523,1.0,0.92,base,,
SKU013,2022-10-08,198.93,4421,1.0,0.92,base,,
SKU014,2022-10-08,80.09,8009,1.0,0.92,base,,
SKU001,2022-10-09,226.12,5025,1.0,0.92,base,,
SKU002,2022-10-09,103.51,10351,1.0,0.92,base,,
SKU003,2022-10-09,26.29,26290,1.0,0.92,base,,
SKU004,2022-10-09,177.62,3947,1.0,0.92,base,,
SKU005,2022-10-09,77.33,7733,1.0,0.92,base,,
SKU006,2022-10-09,109.82,2440,1.0,0.92,base,,
SKU007,2022-10-09,74.86,7486,1.0,0.92,base,,
SKU008,2022-10-09,121.85,2708,1.0,0.92,base,,
SKU009,2022-10-09,70.54,7054,1.0,0.92,base,,
SKU010,2022-10-09,127.06,2824,1.0,0.92,base,,
SKU011,2022-10-09,205.81,4574,1.0,0.92,base,,
SKU012,2022-10-09,109.99,10999,1.0,0.92,base,,
SKU013,2022-10-09,180.1,4002,1.0,0.92,base,,
SKU014,2022-10-09,79.7,7970,1.0,0.92,base,,
SKU001,2022-10-10,263.86,5864,1.0,0.92,base,,
SKU002,2022-10-10,119.81,11981,1.0,0.92,base,,
SKU003,2022-10-10,28.42,28420,1.0,0.92,base,,
SKU004,2022-10-10,188.91,4198,1.0,0.92,base,,
SKU005,2022-10-10,88.74,8874,1.0,0.92,base,,
SKU006,2022-10-10,110.87,2464,1.0,0.92,base,,
SKU007,2022-10-10,72.31,7231,1.0,0.92,base,,
SKU008,2022-10-10,148.69,3304,1.0,0.92,base,,
SKU009,2022-10-10,78.15,7815,1.0,0.92,base,,
SKU010,2022-10-10,131.92,2932,1.0,0.92,base,,
SKU011,2022-10-10,239.09,5313,1.0,0.92,base,,
SKU012,2022-10-10,120.7,12070,1.0,0.92,base,,
SKU013,2022-10-10,199.35,4430,1.0,0.92,base,,
SKU014,2022-10-10,89.54,8954,1.0,0.92,base,,
SKU001,2022-10-11,253.72,5638,1.0,0.92,base,,
SKU002,2022-10-11,125.87,12587,1.0,0.92,base,,
SKU003,2022-10-11,30.38,30380,1.0,0.92,base,,
SKU004,2022-10-11,197.06,4379,1.0,0.92,base,,
SKU005,2022-10-11,88.62,8862,1.0,0.92,base,,
SKU006,2022-10-11,119.28,2651,1.0,0.92,base,,
SKU007,2022-10-11,78.66,7866,1.0,0.92,base,,
SKU008,2022-10-11,161.03,3578,1.0,0.92,base,,
SKU009,2022-10-11,71.15,7115,1.0,0.92,base,,
SKU010,2022-10-11,127.75,2839,1.0,0.92,base,,
SKU011,2022-10-11,209.27,4650,1.0,0.92,base,,
SKU012,2022-10-11,118.7,11870,1.0,0.92,base,,
SKU013,2022-10-11,202.4,4498,1.0,0.92,base,,
SKU014,2022-10-11,90.27,9027,1.0,0.92,base,,
SKU001,2022-10-12,271.97,6044,1.0,0.92,base,,
SKU002,2022-10-12,120.67,12067,1.0,0.92,base,,
SKU003,2022-10-12,29.13,29130,1.0,0.92,base,,
SKU004,2022-10-12,214.63,4770,1.0,0.92,base,,
SKU005,2022-10-12,93.61,9361,1.0,0.92,base,,
SKU006,2022-10-12,112.76,2506,1.0,0.92,base,,
SKU007,2022-10-12,77.71,7771,1.0,0.92,base,,
SKU008,2022-10-12,146.9,3264,1.0,0.92,base,,
SKU009,2022-10-12,84.46,8446,1.0,0.92,base,,
SKU010,2022-10-12,132.37,2942,1.0,0.92,base,,
SKU011,2022-10-12,249.52,5545,1.0,0.92,base,,
SKU012,2022-10-12,109.6,10960,1.0,0.92,base,,
SKU013,2022-10-12,209.37,4653,1.0,0.92,base,,
SKU014,2022-10-12,92.48,9248,1.0,0.92,base,,
SKU001,2022-10-13,273.91,6087,1.0,0.92,base,,
SKU002,2022-10-13,123.73,12373,1.0,0.92,base,,
SKU003,2022-10-13,28.84,28840,1.0,0.92,base,,
SKU004,2022-10-13,197.49,4389,1.0,0.92,base,,
SKU005,2022-10-13,96.3,9630,1.0,0.92,base,,
SKU006,2022-10-13,115.11,2558,1.0,0.92,base,,
SKU007,2022-10-13,81.54,8154,1.0,0.92,base,,
SKU008,2022-10-13,156.09,3469,1.0,0.92,base,,
SKU009,2022-10-13,82.05,8205,1.0,0.92,base,,
SKU010,2022-10-13,142.16,3159,1.0,0.92,base,,
SKU011,2022-10-13,244.67,5437,1.0,0.92,base,,
SKU012,2022-10-13,124.57,12457,1.0,0.92,base,,
SKU013,2022-10-13,200.32,4452,1.0,0.92,base,,
SKU014,2022-10-13,88.56,8856,1.0,0.92,base,,
SKU001,2022-10-14,257.26,5717,1.0,0.92,base,,
SKU002,2022-10-14,120.24,12024,1.0,0.92,base,,
SKU003,2022-10-14,31.11,31110,1.0,0.92,base,,
SKU004,2022-10-14,195.72,4349,1.0,0.92,base,,
SKU005,2022-10-14,87.75,8775,1.0,0.92,base,,
SKU006,2022-10-14,120.87,2686,1.0,0.92,base,,
SKU007,2022-10-14,84.87,8487,1.0,0.92,base,,
SKU008,2022-10-14,139.37,3097,1.0,0.92,base,,
SKU009,2022-10-14,82.03,8203,1.0,0.92,base,,
SKU010,2022-10-14,135.61,3014,1.0,0.92,base,,
SKU011,2022-10-14,228.74,5083,1.0,0.92,base,,
SKU012,2022-10-14,112.92,11292,1.0,0.92,base,,
SKU013,2022-10-14,190.79,4240,1.0,0.92,base,,
SKU014,2022-10-14,90.98,9098,1.0,0.92,base,,
SKU001,2022-10-15,251.28,5584,1.0,0.92,base,,
SKU002,2022-10-15,112.82,11282,1.0,0.92,base,,
SKU003,2022-10-15,25.71,25710,1.0,0.92,base,,
SKU004,2022-10-15,197.28,4384,1.0,0.92,base,,
SKU005,2022-10-15,83.47,8347,1.0,0.92,base,,
SKU006,2022-10-15,100.72,2238,1.0,0.92,base,,
SKU007,2022-10-15,78.09,7809,1.0,0.92,base,,
SKU008,2022-10-15,138.48,3077,1.0,0.92,base,,
SKU009,2022-10-15,75.4,7540,1.0,0.92,base,,
SKU010,2022-10-15,134.43,2987,1.0,0.92,base,,
SKU011,2022-10-15,228.41,5076,1.0,0.92,base,,
SKU012,2022-10-15,108.25,10825,1.0,0.92,base,,
SKU013,2022-10-15,188.14,4181,1.0,0.92,base,,
SKU014,2022-10-15,74.31,7431,1.0,0.92,base,,
SKU001,2022-10-16,259.29,5762,1.0,0.92,base,,
SKU002,2022-10-16,118.42,11842,1.0,0.92,base,,
SKU003,2022-10-16,26.3,26300,1.0,0.92,base,,
SKU004,2022-10-16,199.45,4432,1.0,0.92,base,,
SKU005,2022-10-16,88.98,8898,1.0,0.92,base,,
SKU006,2022-10-16,112.74,2505,1.0,0.92,base,,
SKU007,2022-10-16,76.38,7638,1.0,0.92,base,,
SKU008,2022-10-16,125.54,2790,1.0,0.92,base,,
SKU009,2022-10-16,69.26,6926,1.0,0.92,base,,
SKU010,2022-10-16,136.23,3027,1.0,0.92,base,,
SKU011,2022-10-16,228.43,5076,1.0,0.92,base,,
SKU012,2022-10-16,111.68,11168,1.0,0.92,base,,
SKU013,2022-10-16,179.23,3983,1.0,0.92,base,,
SKU014,2022-10-16,82.9,8290,1.0,0.92,base,,
SKU001,2022-10-17,300.56,6679,1.0,0.92,base,,
SKU002,2022-10-17,117.91,11791,1.0,0.92,base,,
SKU003,2022-10-17,30.66,30660,1.0,0.92,base,,
SKU004,2022-10-17,214.37,4764,1.0,0.92,base,,
SKU005,2022-10-17,85.92,8592,1.0,0.92,base,,
SKU006,2022-10-17,115.02,2556,1.0,0.92,base,,
SKU007,2022-10-17,85.04,8504,1.0,0.92,base,,
SKU008,2022-10-17,152.36,3386,1.0,0.92,base,,
SKU009,2022-10-17,76.32,7632,1.0,0.92,base,,
SKU010,2022-10-17,136.11,3025,1.0,0.92,base,,
SKU011,2022-10-17,225.34,5008,1.0,0.92,base,,
SKU012,2022-10-17,124.83,12483,1.0,0.92,base,,
SKU013,2022-10-17,195.03,4334,1.0,0.92,base,,
SKU014,2022-10-17,87.82,8782,1.0,0.92,base,,
SKU001,2022-10-18,288.3,6407,1.0,0.92,base,,
SKU002,2022-10-18,108.61,10861,1.0,0.92,base,,
SKU003,2022-10-18,29.59,29590,1.0,0.92,base,,
SKU004,2022-10-18,207.38,4608,1.0,0.92,base,,
SKU005,2022-10-18,87.66,8766,1.0,0.92,base,,
SKU006,2022-10-18,115.31,2562,1.0,0.92,base,,
SKU007,2022-10-18,76.24,7624,1.0,0.92,base,,
SKU008,2022-10-18,150.31,3340,1.0,0.92,base,,
SKU009,2022-10-18,75.05,7505,1.0,0.92,base,,
SKU010,2022-10-18,139.45,3099,1.0,0.92,base,,
SKU011,2022-10-18,230.58,5124,1.0,0.92,base,,
SKU012,2022-10-18,115.69,11569,1.0,0.92,base,,
SKU013,2022-10-18,199.56,4435,1.0,0.92,base,,
SKU014,2022-10-18,86.71,8671,1.0,0.92,base,,
SKU001,2022-10-19,294.34,6541,1.0,0.92,base,,
SKU002,2022-10-19,117.8,11780,1.0,0.92,base,,
SKU003,2022-10-19,31.21,31210,1.0,0.92,base,,
SKU004,2022-10-19,199.69,4438,1.0,0.92,base,,
SKU005,2022-10-19,85.48,8548,1.0,0.92,base,,
SKU006,2022-10-19,108.77,2417,1.0,0.92,base,,
SKU007,2022-10-19,77.14,7714,1.0,0.92,base,,
SKU008,2022-10-19,146.56,3257,1.0,0.92,base,,
SKU009,2022-10-19,79.39,7939,1.0,0.92,base,,
SKU010,2022-10-19,143.23,3183,1.0,0.92,base,,
SKU011,2022-10-19,244.67,5437,1.0,0.92,base,,
SKU012,2022-10-19,125.37,12537,1.0,0.92,base,,
SKU013,2022-10-19,188.95,4199,1.0,0.92,base,,
SKU014,2022-10-19,89.11,8911,1.0,0.92,base,,
SKU001,2022-10-20,263.1,5847,1.0,0.92,base,,
SKU002,2022-10-20,121.15,12115,1.0,0.92,base,,
SKU003,2022-10-20,32.35,32350,1.0,0.92,base,,
SKU004,2022-10-20,195.29,4340,1.0,0.92,base,,
SKU005,2022-10-20,92.08,9208,1.0,0.92,base,,
SKU006,2022-10-20,124.92,2776,1.0,0.92,base,,
SKU007,2022-10-20,75.6,7560,1.0,0.92,base,,
SKU008,2022-10-20,151.6,3369,1.0,0.92,base,,
SKU009,2022-10-20,77.71,7771,1.0,0.92,base,,
SKU010,2022-10-20,137.64,3059,1.0,0.92,base,,
SKU011,2022-10-20,232.72,5172,1.0,0.92,base,,
SKU012,2022-10-20,117.36,11736,1.0,0.92,base,,
SKU013,2022-10-20,209.25,4650,1.0,0.92,base,,
SKU014,2022-10-20,88.67,8867,1.0,0.92,base,,
SKU001,2022-10-21,268.77,5973,1.0,0.92,base,,
SKU002,2022-10-21,119.17,11917,1.0,0.92,base,,
SKU003,2022-10-21,26.54,26540,1.0,0.92,base,,
SKU004,2022-10-21,199.34,4430,1.0,0.92,base,,
SKU005,2022-10-21,94.63,9463,1.0,0.92,base,,
SKU006,2022-10-21,117.9,2620,1.0,0.92,base,,
SKU007,2022-10-21,77.28,7728,1.0,0.92,base,,
SKU008,2022-10-21,149.74,3328,1.0,0.92,base,,
SKU009,2022-10-21,82.09,8209,1.0,0.92,base,,
SKU010,2022-10-21,147.76,3284,1.0,0.92,base,,
SKU011,2022-10-21,232.17,5159,1.0,0.92,base,,
SKU012,2022-10-21,116.22,11622,1.0,0.92,base,,
SKU013,2022-10-21,195.73,4350,1.0,0.92,base,,
SKU014,2022-10-21,93.65,9365,1.0,0.92,base,,
SKU001,2022-10-22,255.82,5685,1.0,0.93,base,,
SKU002,2022-10-22,121.16,12116,1.0,0.93,base,,
SKU003,2022-10-22,27.11,27110,1.0,0.93,base,,
SKU004,2022-10-22,208.19,4626,1.0,0.93,base,,
SKU005,2022-10-22,78.33,7833,1.0,0.93,base,,
SKU006,2022-10-22,101.73,2261,1.0,0.93,base,,
SKU007,2022-10-22,72.51,7251,1.0,0.93,base,,
SKU008,2022-10-22,144.44,3210,1.0,0.93,base,,
SKU009,2022-10-22,71.14,7114,1.0,0.93,base,,
SKU010,2022-10-22,123.61,2747,1.0,0.93,base,,
SKU011,2022-10-22,229.85,5108,1.0,0.93,base,,
SKU012,2022-10-22,113.18,11318,1.0,0.93,base,,
SKU013,2022-10-22,174.99,3889,1.0,0.93,base,,
SKU014,2022-10-22,78.5,7850,1.0,0.93,base,,
SKU001,2022-10-23,265.83,5907,1.0,0.93,base,,
SKU002,2022-10-23,100.46,10046,1.0,0.93,base,,
SKU003,2022-10-23,28.82,28820,1.0,0.93,base,,
SKU004,2022-10-23,198.06,4401,1.0,0.93,base,,
SKU005,2022-10-23,72.69,7269,1.0,0.93,base,,
SKU006,2022-10-23,109.48,2433,1.0,0.93,base,,
SKU007,2022-10-23,65.71,6571,1.0,0.93,base,,
SKU008,2022-10-23,128.5,2856,1.0,0.93,base,,
SKU009,2022-10-23,71.09,7109,1.0,0.93,base,,
SKU010,2022-10-23,119.53,2656,1.0,0.93,base,,
SKU011,2022-10-23,243.05,5401,1.0,0.93,base,,
SKU012,2022-10-23,114.12,11412,1.0,0.93,base,,
SKU013,2022-10-23,194.78,4328,1.0,0.93,base,,
SKU014,2022-10-23,81.47,8147,1.0,0.93,base,,
SKU001,2022-10-24,278.04,6179,1.0,0.93,base,,
SKU002,2022-10-24,128.38,12838,1.0,0.93,base,,
SKU003,2022-10-24,30.39,30390,1.0,0.93,base,,
SKU004,2022-10-24,214.59,4769,1.0,0.93,base,,
SKU005,2022-10-24,85.17,8517,1.0,0.93,base,,
SKU006,2022-10-24,113.53,2523,1.0,0.93,base,,
SKU007,2022-10-24,80.35,8035,1.0,0.93,base,,
SKU008,2022-10-24,151.5,3367,1.0,0.93,base,,
SKU009,2022-10-24,75.36,7536,1.0,0.93,base,,
SKU010,2022-10-24,141.3,3140,1.0,0.93,base,,
SKU011,2022-10-24,223.42,4965,1.0,0.93,base,,
SKU012,2022-10-24,119.06,11906,1.0,0.93,base,,
SKU013,2022-10-24,184.04,4090,1.0,0.93,base,,
SKU014,2022-10-24,95.16,9516,1.0,0.93,base,,
SKU001,2022-10-25,273.47,6077,1.0,0.93,base,,
SKU002,2022-10-25,114.93,11493,1.0,0.93,base,,
SKU003,2022-10-25,28.06,28060,1.0,0.93,base,,
SKU004,2022-10-25,195.41,4342,1.0,0.93,base,,
SKU005,2022-10-25,91.24,9124,1.0,0.93,base,,
SKU006,2022-10-25,125.03,2778,1.0,0.93,base,,
SKU007,2022-10-25,82.96,8296,1.0,0.93,base,,
SKU008,2022-10-25,159.21,3538,1.0,0.93,base,,
SKU009,2022-10-25,86.31,8631,1.0,0.93,base,,
SKU010,2022-10-25,145.55,3234,1.0,0.93,base,,
SKU011,2022-10-25,232.12,5158,1.0,0.93,base,,
SKU012,2022-10-25,120.06,12006,1.0,0.93,base,,
SKU013,2022-10-25,176.03,3912,1.0,0.93,base,,
SKU014,2022-10-25,92.14,9214,1.0,0.93,base,,
SKU001,2022-10-26,280.06,6224,1.0,0.93,base,,
SKU002,2022-10-26,128.64,12864,1.0,0.93,base,,
SKU003,2022-10-26,28.68,28680,1.0,0.93,base,,
SKU004,2022-10-26,213.86,4752,1.0,0.93,base,,
SKU005,2022-10-26,84.87,8487,1.0,0.93,base,,
SKU006,2022-10-26,118.48,2633,1.0,0.93,base,,
SKU007,2022-10-26,72.93,7293,1.0,0.93,base,,
SKU008,2022-10-26,159.02,3534,1.0,0.93,base,,
SKU009,2022-10-26,83.6,8360,1.0,0.93,base,,
SKU010,2022-10-26,135.71,3016,1.0,0.93,base,,
SKU011,2022-10-26,241.39,5364,1.0,0.93,base,,
SKU012,2022-10-26,119.37,11937,1.0,0.93,base,,
SKU013,2022-10-26,192.48,4277,1.0,0.93,base,,
SKU014,2022-10-26,89.9,8990,1.0,0.93,base,,
SKU001,2022-10-27,272.02,6045,1.0,0.93,base,,
SKU002,2022-10-27,125.06,12506,1.0,0.93,base,,
SKU003,2022-10-27,29.49,29490,1.0,0.93,base,,
SKU004,2022-10-27,233.57,5190,1.0,0.93,base,,
SKU005,2022-10-27,89.07,8907,1.0,0.93,base,,
SKU006,2022-10-27,119.89,2664,1.0,0.93,base,,
SKU007,2022-10-27,81.58,8158,1.0,0.93,base,,
SKU008,2022-10-27,155.26,3450,1.0,0.93,base,,
SKU009,2022-10-27,79.79,7979,1.0,0.93,base,,
SKU010,2022-10-27,142.61,3169,1.0,0.93,base,,
SKU011,2022-10-27,240.62,5347,1.0,0.93,base,,
SKU012,2022-10-27,114.58,11458,1.0,0.93,base,,
SKU013,2022-10-27,188.29,4184,1.0,0.93,base,,
SKU014,2022-10-27,92.54,9254,1.0,0.93,base,,
SKU001,2022-10-28,299.5,6656,1.0,0.93,base,,
SKU002,2022-10-28,109.58,10958,1.0,0.93,base,,
SKU003,2022-10-28,27.69,27690,1.0,0.93,base,,
SKU004,2022-10-28,193.71,4305,1.0,0.93,base,,
SKU005,2022-10-28,92.95,9295,1.0,0.93,base,,
SKU006,2022-10-28,124.43,2765,1.0,0.93,base,,
SKU007,2022-10-28,75.65,7565,1.0,0.93,base,,
SKU008,2022-10-28,165.58,3680,1.0,0.93,base,,
SKU009,2022-10-28,78.01,7801,1.0,0.93,base,,
SKU010,2022-10-28,149.18,3315,1.0,0.93,base,,
SKU011,2022-10-28,248.26,5517,1.0,0.93,base,,
SKU012,2022-10-28,113.59,11359,1.0,0.93,base,,
SKU013,2022-10-28,194.69,4326,1.0,0.93,base,,
SKU014,2022-10-28,85.58,8558,1.0,0.93,base,,
SKU001,2022-10-29,239.07,5313,1.0,0.93,base,,
SKU002,2022-10-29,108.45,10845,1.0,0.93,base,,
SKU003,2022-10-29,25.82,25820,1.0,0.93,base,,
SKU004,2022-10-29,190.54,4234,1.0,0.93,base,,
SKU005,2022-10-29,90.34,9034,1.0,0.93,base,,
SKU006,2022-10-29,113.67,2526,1.0,0.93,base,,
SKU007,2022-10-29,71.19,7119,1.0,0.93,base,,
SKU008,2022-10-29,132.92,2954,1.0,0.93,base,,
SKU009,2022-10-29,71.76,7176,1.0,0.93,base,,
SKU010,2022-10-29,141.42,3143,1.0,0.93,base,,
SKU011,2022-10-29,207.73,4616,1.0,0.93,base,,
SKU012,2022-10-29,109.83,10983,1.0,0.93,base,,
SKU013,2022-10-29,187.33,4163,1.0,0.93,base,,
SKU014,2022-10-29,87.39,8739,1.0,0.93,base,,
SKU001,2022-10-30,252.23,5605,1.0,0.93,base,,
SKU002,2022-10-30,104.64,10464,1.0,0.93,base,,
SKU003,2022-10-30,27.88,27880,1.0,0.93,base,,
SKU004,2022-10-30,205.02,4556,1.0,0.93,base,,
SKU005,2022-10-30,81.32,8132,1.0,0.93,base,,
SKU006,2022-10-30,105.31,2340,1.0,0.93,base,,
SKU007,2022-10-30,73.69,7369,1.0,0.93,base,,
SKU008,2022-10-30,126.26,2806,1.0,0.93,base,,
SKU009,2022-10-30,72.48,7248,1.0,0.93,base,,
SKU010,2022-10-30,135.8,3018,1.0,0.93,base,,
SKU011,2022-10-30,229.47,5099,1.0,0.93,base,,
SKU012,2022-10-30,109.14,10914,1.0,0.93,base,,
SKU013,2022-10-30,198.41,4409,1.0,0.93,base,,
SKU014,2022-10-30,90.32,9032,1.0,0.93,base,,
SKU001,2022-10-31,288.29,6406,1.0,0.93,base,,
SKU002,2022-10-31,110.81,11081,1.0,0.93,base,,
SKU003,2022-10-31,27.09,27090,1.0,0.93,base,,
SKU004,2022-10-31,223.74,4972,1.0,0.93,base,,
