date,recipe_id,recipe_name,flour_type,required_hours,recipe_tons,cost_index
2024-05-04,R5,Premium Blend,Patent,1.5419999999999998,14.649,1.08
2024-05-05,R5,Premium Blend,Patent,1.8202105263157893,17.291999999999998,1.08
2024-05-06,R5,Premium Blend,Patent,1.9326315789473683,18.36,1.08
2024-05-07,R5,Premium Blend,Patent,1.6828421052631577,15.986999999999998,1.08
2024-05-08,R5,Premium Blend,Patent,1.9904210526315789,18.909,1.08
2024-05-09,R5,Premium Blend,Patent,1.8944210526315786,17.996999999999996,1.08
2024-05-10,R5,Premium Blend,Patent,1.5050526315789472,14.297999999999998,1.08
2024-05-11,R5,Premium Blend,Patent,1.6525263157894734,15.698999999999998,1.08
2024-05-12,R5,Premium Blend,Patent,2.128421052631579,20.220000000000002,1.08
2024-05-13,R5,Premium Blend,Patent,1.7257894736842105,16.395,1.08
2024-05-14,R5,Premium Blend,Patent,1.897894736842105,18.029999999999998,1.08
2024-05-15,R5,Premium Blend,Patent,1.7156842105263157,16.299,1.08
2024-05-16,R5,Premium Blend,Patent,1.7453684210526315,16.581,1.08
2024-05-17,R5,Premium Blend,Patent,1.428,13.565999999999999,1.08
2024-05-18,R5,Premium Blend,Patent,1.7605263157894735,16.724999999999998,1.08
2024-05-19,R5,Premium Blend,Patent,1.8211578947368419,17.301,1.08
2024-05-20,R5,Premium Blend,Patent,1.617157894736842,15.362999999999998,1.08
2024-05-21,R5,Premium Blend,Patent,2.0374736842105263,19.355999999999998,1.08
2024-05-22,R5,Premium Blend,Patent,1.627894736842105,15.464999999999998,1.08
2024-05-23,R5,Premium Blend,Patent,1.7163157894736838,16.304999999999996,1.08
2024-05-24,R5,Premium Blend,Patent,1.6522105263157894,15.695999999999998,1.08
2024-05-25,R5,Premium Blend,Patent,1.4665263157894735,13.931999999999999,1.08
2024-05-26,R5,Premium Blend,Patent,1.7797894736842104,16.907999999999998,1.08
2024-05-27,R5,Premium Blend,Patent,1.8865263157894738,17.922,1.08
2024-05-28,R5,Premium Blend,Patent,1.699894736842105,16.148999999999997,1.08
2024-05-29,R5,Premium Blend,Patent,1.6648421052631577,15.815999999999999,1.08
2024-05-30,R5,Premium Blend,Patent,1.7017894736842103,16.166999999999998,1.08
2024-05-31,R5,Premium Blend,Patent,1.5189473684210526,14.43,1.08
2024-06-01,R5,Premium Blend,Patent,2.683263157894737,25.491,1.08
2024-06-02,R5,Premium Blend,Patent,3.504315789473684,33.291,1.08
2024-06-03,R5,Premium Blend,Patent,2.8702105263157893,27.267,1.08
2024-06-04,R5,Premium Blend,Patent,3.2062105263157896,30.459,1.08
2024-06-05,R5,Premium Blend,Patent,2.9747368421052625,28.259999999999994,1.08
2024-06-06,R5,Premium Blend,Patent,3.054631578947368,29.018999999999995,1.08
2024-06-07,R5,Premium Blend,Patent,3.129157894736842,29.727,1.08
2024-06-08,R5,Premium Blend,Patent,2.3924210526315792,22.728,1.08
2024-06-09,R5,Premium Blend,Patent,2.9188421052631583,27.729000000000003,1.08
2024-06-10,R5,Premium Blend,Patent,3.4594736842105265,32.865,1.08
2024-06-11,R5,Premium Blend,Patent,3.2084210526315786,30.479999999999997,1.08
2024-06-12,R5,Premium Blend,Patent,3.042947368421052,28.907999999999998,1.08
2024-06-13,R5,Premium Blend,Patent,3.5194736842105256,33.434999999999995,1.08
2024-06-14,R5,Premium Blend,Patent,2.8083157894736845,26.679000000000002,1.08
2024-06-15,R5,Premium Blend,Patent,2.4448421052631577,23.226,1.08
2024-06-16,R5,Premium Blend,Patent,3.0176842105263155,28.668,1.08
2024-06-17,R5,Premium Blend,Patent,3.181263157894737,30.222,1.08
2024-06-18,R5,Premium Blend,Patent,3.019894736842105,28.688999999999997,1.08
2024-06-19,R5,Premium Blend,Patent,2.995263157894737,28.455,1.08
2024-06-20,R5,Premium Blend,Patent,3.3094736842105266,31.44,1.08
2024-06-21,R5,Premium Blend,Patent,2.6646315789473682,25.313999999999997,1.08
2024-06-22,R5,Premium Blend,Patent,2.6962105263157894,25.613999999999997,1.08
2024-06-23,R5,Premium Blend,Patent,3.12,29.64,1.08
2024-06-24,R5,Premium Blend,Patent,3.0157894736842104,28.65,1.08
2024-06-25,R5,Premium Blend,Patent,2.9715789473684207,28.229999999999997,1.08
2024-06-26,R5,Premium Blend,Patent,2.886631578947368,27.423,1.08
2024-06-27,R5,Premium Blend,Patent,2.9785263157894732,28.295999999999996,1.08
2024-06-28,R5,Premium Blend,Patent,2.7606315789473683,26.226,1.08
2024-06-29,R5,Premium Blend,Patent,2.723368421052632,25.872000000000003,1.08
2024-06-30,R5,Premium Blend,Patent,3.0306315789473683,28.791,1.08
2024-07-01,R5,Premium Blend,Patent,1.7349473684210526,16.482,1.08
2024-07-02,R5,Premium Blend,Patent,1.4889473684210526,14.145,1.08
2024-07-03,R5,Premium Blend,Patent,1.5814736842105261,15.024,1.08
2024-07-04,R5,Premium Blend,Patent,1.5451578947368418,14.678999999999998,1.08
2024-07-05,R5,Premium Blend,Patent,1.4156842105263159,13.449,1.08
2024-07-06,R5,Premium Blend,Patent,1.554,14.763,1.08
2024-07-07,R5,Premium Blend,Patent,1.6083157894736841,15.279,1.08
2024-07-08,R5,Premium Blend,Patent,1.4314736842105262,13.598999999999998,1.08
2024-07-09,R5,Premium Blend,Patent,1.6332631578947368,15.515999999999998,1.08
2024-07-10,R5,Premium Blend,Patent,1.5239999999999998,14.477999999999998,1.08
2024-07-11,R5,Premium Blend,Patent,1.6326315789473684,15.51,1.08
2024-07-12,R5,Premium Blend,Patent,1.2558947368421052,11.931,1.08
2024-07-13,R5,Premium Blend,Patent,1.4027368421052633,13.326,1.08
2024-07-14,R5,Premium Blend,Patent,1.5176842105263157,14.418,1.08
2024-07-15,R5,Premium Blend,Patent,1.4314736842105262,13.598999999999998,1.08
2024-07-16,R5,Premium Blend,Patent,1.5416842105263158,14.645999999999999,1.08
2024-07-17,R5,Premium Blend,Patent,1.5457894736842106,14.685,1.08
2024-07-18,R5,Premium Blend,Patent,1.7444210526315789,16.572,1.08
2024-07-19,R5,Premium Blend,Patent,1.3487368421052632,12.813,1.08
2024-07-20,R5,Premium Blend,Patent,1.2325263157894737,11.709,1.08
2024-07-21,R5,Premium Blend,Patent,1.5113684210526315,14.357999999999999,1.08
2024-07-22,R5,Premium Blend,Patent,1.6923157894736844,16.077,1.08
2024-07-23,R5,Premium Blend,Patent,1.3026315789473684,12.375,1.08
2024-07-24,R5,Premium Blend,Patent,1.632,15.504,1.08
2024-07-25,R5,Premium Blend,Patent,1.6575789473684208,15.746999999999998,1.08
2024-07-26,R5,Premium Blend,Patent,1.3901052631578945,13.205999999999998,1.08
2024-07-27,R5,Premium Blend,Patent,1.2615789473684211,11.985000000000001,1.08
2024-07-28,R5,Premium Blend,Patent,1.5530526315789472,14.754,1.08
2024-07-29,R5,Premium Blend,Patent,1.5293684210526315,14.529,1.08
2024-07-30,R5,Premium Blend,Patent,1.3218947368421052,12.558,1.08
2024-07-31,R5,Premium Blend,Patent,1.6061052631578947,15.258,1.08
2024-08-01,R5,Premium Blend,Patent,1.4024210526315788,13.322999999999999,1.08
2024-08-02,R5,Premium Blend,Patent,1.117263157894737,10.614,1.08
2024-08-03,R5,Premium Blend,Patent,1.434,13.623,1.08
2024-08-04,R5,Premium Blend,Patent,1.515157894736842,14.394,1.08
2024-08-05,R5,Premium Blend,Patent,1.2461052631578946,11.838,1.08
2024-08-06,R5,Premium Blend,Patent,1.5072631578947369,14.319,1.08
2024-08-07,R5,Premium Blend,Patent,1.3771578947368421,13.083,1.08
2024-08-08,R5,Premium Blend,Patent,1.4598947368421054,13.869000000000002,1.08
2024-08-09,R5,Premium Blend,Patent,1.3102105263157895,12.447000000000001,1.08
2024-08-10,R5,Premium Blend,Patent,1.361684210526316,12.936000000000002,1.08
2024-08-11,R5,Premium Blend,Patent,1.5969473684210527,15.171,1.08
2024-08-12,R5,Premium Blend,Patent,1.4633684210526317,13.902000000000001,1.08
2024-08-13,R5,Premium Blend,Patent,1.706842105263158,16.215,1.08
2024-08-14,R5,Premium Blend,Patent,1.3326315789473684,12.66,1.08
2024-08-15,R5,Premium Blend,Patent,1.4842105263157894,14.1,1.08
2024-08-16,R5,Premium Blend,Patent,1.2258947368421051,11.645999999999999,1.08
2024-08-17,R5,Premium Blend,Patent,1.23,11.685,1.08
2024-08-18,R5,Premium Blend,Patent,1.7346315789473687,16.479000000000003,1.08
2024-08-19,R5,Premium Blend,Patent,1.433684210526316,13.620000000000001,1.08
2024-08-20,R5,Premium Blend,Patent,1.5574736842105263,14.796,1.08
2024-08-21,R5,Premium Blend,Patent,1.570421052631579,14.919,1.08
2024-08-22,R5,Premium Blend,Patent,1.5101052631578948,14.346,1.08
2024-08-23,R5,Premium Blend,Patent,1.381894736842105,13.127999999999998,1.08
2024-08-24,R5,Premium Blend,Patent,1.3146315789473686,12.489,1.08
2024-08-25,R5,Premium Blend,Patent,1.2606315789473685,11.976,1.08
2024-08-26,R5,Premium Blend,Patent,1.4576842105263157,13.847999999999999,1.08
2024-08-27,R5,Premium Blend,Patent,1.482,14.078999999999999,1.08
2024-08-28,R5,Premium Blend,Patent,1.4027368421052633,13.326,1.08
2024-08-29,R5,Premium Blend,Patent,1.4437894736842105,13.716,1.08
2024-08-30,R5,Premium Blend,Patent,1.2012631578947368,11.411999999999999,1.08
2024-08-31,R5,Premium Blend,Patent,1.1478947368421053,10.905,1.08
2024-09-01,R5,Premium Blend,Patent,1.4835789473684209,14.094,1.08
2024-09-02,R5,Premium Blend,Patent,1.4643157894736845,13.911000000000001,1.08
2024-09-03,R5,Premium Blend,Patent,1.4905263157894737,14.16,1.08
2024-09-04,R5,Premium Blend,Patent,1.183894736842105,11.246999999999998,1.08
2024-09-05,R5,Premium Blend,Patent,1.5539999999999998,14.762999999999998,1.08
2024-09-06,R5,Premium Blend,Patent,1.1336842105263158,10.77,1.08
2024-09-07,R5,Premium Blend,Patent,1.1570526315789473,10.991999999999999,1.08
2024-09-08,R5,Premium Blend,Patent,1.3038947368421052,12.386999999999999,1.08
2024-09-09,R5,Premium Blend,Patent,1.5656842105263156,14.873999999999999,1.08
2024-09-10,R5,Premium Blend,Patent,1.4081052631578947,13.377,1.08
2024-09-11,R5,Premium Blend,Patent,1.3408421052631578,12.738,1.08
2024-09-12,R5,Premium Blend,Patent,1.2546315789473685,11.919,1.08
2024-09-13,R5,Premium Blend,Patent,1.2615789473684211,11.985000000000001,1.08
2024-09-14,R5,Premium Blend,Patent,1.1058947368421053,10.506,1.08
2024-09-15,R5,Premium Blend,Patent,1.3474736842105264,12.801,1.08
2024-09-16,R5,Premium Blend,Patent,1.4794736842105263,14.055,1.08
2024-09-17,R5,Premium Blend,Patent,1.4134736842105262,13.427999999999999,1.08
2024-09-18,R5,Premium Blend,Patent,1.3607368421052632,12.927000000000001,1.08
2024-09-19,R5,Premium Blend,Patent,1.3692631578947367,13.008,1.08
2024-09-20,R5,Premium Blend,Patent,1.3231578947368419,12.569999999999999,1.08
2024-09-21,R5,Premium Blend,Patent,1.1071578947368421,10.518,1.08
2024-09-22,R5,Premium Blend,Patent,1.3749473684210527,13.062000000000001,1.08
2024-09-23,R5,Premium Blend,Patent,1.3923157894736842,13.227,1.08
2024-09-24,R5,Premium Blend,Patent,1.6263157894736842,15.45,1.08
2024-09-25,R5,Premium Blend,Patent,1.3948421052631579,13.251,1.08
2024-09-26,R5,Premium Blend,Patent,1.3070526315789472,12.417,1.08
2024-09-27,R5,Premium Blend,Patent,1.1561052631578945,10.982999999999999,1.08
2024-09-28,R5,Premium Blend,Patent,1.3098947368421054,12.444,1.08
2024-09-29,R5,Premium Blend,Patent,1.3528421052631578,12.852,1.08
2024-09-30,R5,Premium Blend,Patent,1.3383157894736841,12.713999999999999,1.08
2024-10-01,R5,Premium Blend,Patent,1.272,12.084,1.08
2024-10-02,R5,Premium Blend,Patent,1.3266315789473684,12.603,1.08
2024-10-03,R5,Premium Blend,Patent,1.3449473684210527,12.777000000000001,1.08
2024-10-04,R5,Premium Blend,Patent,1.2694736842105263,12.06,1.08
2024-10-05,R5,Premium Blend,Patent,1.1460000000000001,10.887000000000002,1.08
2024-10-06,R5,Premium Blend,Patent,1.2198947368421054,11.589,1.08
2024-10-07,R5,Premium Blend,Patent,1.4134736842105264,13.428,1.08
2024-10-08,R5,Premium Blend,Patent,1.3556842105263158,12.879,1.08
2024-10-09,R5,Premium Blend,Patent,1.6032631578947367,15.230999999999998,1.08
2024-10-10,R5,Premium Blend,Patent,1.4747368421052631,14.01,1.08
2024-10-11,R5,Premium Blend,Patent,1.0427368421052632,9.906,1.08
2024-10-12,R5,Premium Blend,Patent,1.206,11.456999999999999,1.08
2024-10-13,R5,Premium Blend,Patent,1.4125263157894736,13.419,1.08
2024-10-14,R5,Premium Blend,Patent,1.4349473684210525,13.632,1.08
2024-10-15,R5,Premium Blend,Patent,1.511684210526316,14.361,1.08
2024-10-16,R5,Premium Blend,Patent,1.4358947368421053,13.641,1.08
2024-10-17,R5,Premium Blend,Patent,1.672421052631579,15.888,1.08
2024-10-18,R5,Premium Blend,Patent,1.1958947368421051,11.360999999999999,1.08
2024-10-19,R5,Premium Blend,Patent,1.2009473684210528,11.409,1.08
2024-10-20,R5,Premium Blend,Patent,1.3471578947368419,12.797999999999998,1.08
2024-10-21,R5,Premium Blend,Patent,1.534421052631579,14.577,1.08
2024-10-22,R5,Premium Blend,Patent,1.678421052631579,15.945,1.08
2024-10-23,R5,Premium Blend,Patent,1.4845263157894737,14.103,1.08
2024-10-24,R5,Premium Blend,Patent,1.3414736842105262,12.743999999999998,1.08
2024-10-25,R5,Premium Blend,Patent,1.1567368421052633,10.989,1.08
2024-10-26,R5,Premium Blend,Patent,1.1166315789473682,10.607999999999999,1.08
2024-10-27,R5,Premium Blend,Patent,1.642736842105263,15.606,1.08
2024-10-28,R5,Premium Blend,Patent,1.3885263157894736,13.190999999999999,1.08
2024-10-29,R5,Premium Blend,Patent,1.4194736842105264,13.485000000000001,1.08
2024-10-30,R5,Premium Blend,Patent,1.528736842105263,14.522999999999998,1.08
2024-10-31,R5,Premium Blend,Patent,1.3013684210526315,12.363,1.08
2024-11-01,R5,Premium Blend,Patent,1.0278947368421052,9.764999999999999,1.08
2024-11-02,R5,Premium Blend,Patent,1.2606315789473685,11.976,1.08
2024-11-03,R5,Premium Blend,Patent,1.6168421052631579,15.36,1.08
2024-11-04,R5,Premium Blend,Patent,1.344,12.768,1.08
2024-11-05,R5,Premium Blend,Patent,1.4497894736842103,13.772999999999998,1.08
2024-11-06,R5,Premium Blend,Patent,1.591894736842105,15.122999999999998,1.08
2024-11-07,R5,Premium Blend,Patent,1.2685263157894737,12.051,1.08
2024-11-08,R5,Premium Blend,Patent,1.3408421052631578,12.738,1.08
2024-11-09,R5,Premium Blend,Patent,1.294421052631579,12.297,1.08
2024-11-10,R5,Premium Blend,Patent,1.5950526315789475,15.153,1.08
2024-11-11,R5,Premium Blend,Patent,1.4501052631578948,13.776,1.08
2024-11-12,R5,Premium Blend,Patent,1.4605263157894737,13.875,1.08
2024-11-13,R5,Premium Blend,Patent,1.5451578947368418,14.678999999999998,1.08
2024-11-14,R5,Premium Blend,Patent,1.5192631578947369,14.433,1.08
2024-11-15,R5,Premium Blend,Patent,1.1482105263157893,10.908,1.08
2024-11-16,R5,Premium Blend,Patent,1.162421052631579,11.043000000000001,1.08
2024-11-17,R5,Premium Blend,Patent,1.6537894736842105,15.710999999999999,1.08
2024-11-18,R5,Premium Blend,Patent,1.372736842105263,13.040999999999999,1.08
2024-11-19,R5,Premium Blend,Patent,1.4921052631578946,14.174999999999999,1.08
2024-11-20,R5,Premium Blend,Patent,1.672736842105263,15.890999999999998,1.08
2024-11-21,R5,Premium Blend,Patent,1.4962105263157894,14.213999999999999,1.08
2024-11-22,R5,Premium Blend,Patent,1.2843157894736843,12.201,1.08
2024-11-23,R5,Premium Blend,Patent,1.2445263157894735,11.822999999999999,1.08
2024-11-24,R5,Premium Blend,Patent,1.4554736842105263,13.827,1.08
2024-11-25,R5,Premium Blend,Patent,1.7924210526315791,17.028000000000002,1.08
2024-11-26,R5,Premium Blend,Patent,1.4974736842105265,14.226,1.08
2024-11-27,R5,Premium Blend,Patent,1.4482105263157894,13.758,1.08
2024-11-28,R5,Premium Blend,Patent,1.5593684210526313,14.813999999999998,1.08
2024-11-29,R5,Premium Blend,Patent,1.531578947368421,14.549999999999999,1.08
2024-11-30,R5,Premium Blend,Patent,1.4273684210526316,13.56,1.08
2024-12-01,R5,Premium Blend,Patent,1.5157894736842104,14.399999999999999,1.08
2024-12-02,R5,Premium Blend,Patent,1.5577894736842104,14.799,1.08
2024-12-03,R5,Premium Blend,Patent,1.5887368421052632,15.093,1.08
2024-12-04,R5,Premium Blend,Patent,1.4772631578947368,14.034,1.08
2024-12-05,R5,Premium Blend,Patent,1.644,15.617999999999999,1.08
2024-12-06,R5,Premium Blend,Patent,1.3190526315789475,12.531,1.08
2024-12-07,R5,Premium Blend,Patent,1.488,14.136,1.08
2024-12-08,R5,Premium Blend,Patent,1.6901052631578946,16.055999999999997,1.08
2024-12-09,R5,Premium Blend,Patent,1.7153684210526314,16.296,1.08
2024-12-10,R5,Premium Blend,Patent,1.455157894736842,13.824,1.08
2024-12-11,R5,Premium Blend,Patent,1.6525263157894734,15.698999999999998,1.08
2024-12-12,R5,Premium Blend,Patent,1.437157894736842,13.652999999999999,1.08
2024-12-13,R5,Premium Blend,Patent,1.488315789473684,14.138999999999998,1.08
2024-12-14,R5,Premium Blend,Patent,1.449157894736842,13.767,1.08
2024-12-15,R5,Premium Blend,Patent,1.7463157894736843,16.59,1.08
2024-12-16,R5,Premium Blend,Patent,1.5438947368421052,14.667,1.08
2024-12-17,R5,Premium Blend,Patent,1.737157894736842,16.503,1.08
2024-12-18,R5,Premium Blend,Patent,1.710315789473684,16.247999999999998,1.08
2024-12-19,R5,Premium Blend,Patent,1.482,14.078999999999999,1.08
2024-12-20,R5,Premium Blend,Patent,1.166842105263158,11.085,1.08
2024-12-21,R5,Premium Blend,Patent,1.413157894736842,13.424999999999999,1.08
2024-12-22,R5,Premium Blend,Patent,1.6866315789473685,16.023,1.08
2024-12-23,R5,Premium Blend,Patent,1.534421052631579,14.577,1.08
2024-12-24,R5,Premium Blend,Patent,1.7838947368421052,16.947,1.08
2024-12-25,R5,Premium Blend,Patent,1.7235789473684209,16.374,1.08
2024-12-26,R5,Premium Blend,Patent,1.6139999999999999,15.332999999999998,1.08
2024-12-27,R5,Premium Blend,Patent,1.3582105263157893,12.902999999999999,1.08
2024-12-28,R5,Premium Blend,Patent,1.3878947368421053,13.185,1.08
2024-12-29,R5,Premium Blend,Patent,1.7766315789473683,16.878,1.08
2024-12-30,R5,Premium Blend,Patent,1.6670526315789473,15.837,1.08
2024-12-31,R5,Premium Blend,Patent,1.594736842105263,15.149999999999999,1.08
2025-01-01,R5,Premium Blend,Patent,1.7630526315789472,16.749,1.08
2025-01-02,R5,Premium Blend,Patent,1.7352631578947368,16.485,1.08
2025-01-03,R5,Premium Blend,Patent,1.3421052631578947,12.75,1.08
2025-01-04,R5,Premium Blend,Patent,1.6042105263157893,15.239999999999998,1.08
2025-01-05,R5,Premium Blend,Patent,1.9247368421052629,18.284999999999997,1.08
2025-01-06,R5,Premium Blend,Patent,1.4914736842105263,14.169,1.08
2025-01-07,R5,Premium Blend,Patent,1.6190526315789473,15.380999999999998,1.08
2025-01-08,R5,Premium Blend,Patent,1.879263157894737,17.853,1.08
2025-01-09,R5,Premium Blend,Patent,1.6234736842105262,15.422999999999998,1.08
2025-01-10,R5,Premium Blend,Patent,1.6417894736842105,15.597,1.08
2025-01-11,R5,Premium Blend,Patent,1.5476842105263158,14.703,1.08
2025-01-12,R5,Premium Blend,Patent,1.702105263157895,16.17,1.08
2025-01-13,R5,Premium Blend,Patent,1.8972631578947365,18.023999999999997,1.08
2025-01-14,R5,Premium Blend,Patent,1.7482105263157894,16.608,1.08
2025-01-15,R5,Premium Blend,Patent,1.7033684210526314,16.182,1.08
2025-01-16,R5,Premium Blend,Patent,1.6086315789473682,15.281999999999998,1.08
2025-01-17,R5,Premium Blend,Patent,1.6083157894736841,15.279,1.08
2025-01-18,R5,Premium Blend,Patent,1.325052631578947,12.587999999999997,1.08
2025-01-19,R5,Premium Blend,Patent,1.4472631578947368,13.748999999999999,1.08
2025-01-20,R5,Premium Blend,Patent,1.7873684210526313,16.979999999999997,1.08
2025-01-21,R5,Premium Blend,Patent,1.5972631578947367,15.174,1.08
2025-01-22,R5,Premium Blend,Patent,1.6282105263157893,15.467999999999998,1.08
2025-01-23,R5,Premium Blend,Patent,2.048842105263158,19.464,1.08
2025-01-24,R5,Premium Blend,Patent,1.4418947368421051,13.697999999999999,1.08
2025-01-25,R5,Premium Blend,Patent,1.5170526315789472,14.411999999999999,1.08
2025-01-26,R5,Premium Blend,Patent,1.7930526315789472,17.034,1.08
2025-01-27,R5,Premium Blend,Patent,1.8637894736842104,17.706,1.08
2025-01-28,R5,Premium Blend,Patent,1.8915789473684212,17.970000000000002,1.08
2025-01-29,R5,Premium Blend,Patent,1.7463157894736843,16.59,1.08
2025-01-30,R5,Premium Blend,Patent,1.8018947368421052,17.118,1.08
2025-01-31,R5,Premium Blend,Patent,1.5552631578947367,14.774999999999999,1.08
2025-02-01,R5,Premium Blend,Patent,1.5050526315789472,14.297999999999998,1.08
2025-02-02,R5,Premium Blend,Patent,1.633894736842105,15.521999999999998,1.08
2025-02-03,R5,Premium Blend,Patent,1.8202105263157893,17.291999999999998,1.08
2025-02-04,R5,Premium Blend,Patent,1.6301052631578947,15.486,1.08
2025-02-05,R5,Premium Blend,Patent,1.9818947368421052,18.828,1.08
2025-02-06,R5,Premium Blend,Patent,1.8669473684210527,17.736,1.08
2025-02-07,R5,Premium Blend,Patent,1.4134736842105262,13.427999999999999,1.08
2025-02-08,R5,Premium Blend,Patent,1.645894736842105,15.636,1.08
2025-02-09,R5,Premium Blend,Patent,2.0005263157894735,19.005,1.08
2025-02-10,R5,Premium Blend,Patent,1.845157894736842,17.529,1.08
2025-02-11,R5,Premium Blend,Patent,1.7722105263157897,16.836000000000002,1.08
2025-02-12,R5,Premium Blend,Patent,1.8410526315789473,17.49,1.08
2025-02-13,R5,Premium Blend,Patent,1.837263157894737,17.454,1.08
2025-02-14,R5,Premium Blend,Patent,1.6632631578947368,15.801,1.08
2025-02-15,R5,Premium Blend,Patent,1.3689473684210527,13.005,1.08
2025-02-16,R5,Premium Blend,Patent,1.7422105263157892,16.551,1.08
2025-02-17,R5,Premium Blend,Patent,2.126210526315789,20.198999999999998,1.08
2025-02-18,R5,Premium Blend,Patent,1.7763157894736843,16.875,1.08
2025-02-19,R5,Premium Blend,Patent,2.1881052631578943,20.786999999999995,1.08
2025-02-20,R5,Premium Blend,Patent,1.8066315789473684,17.163,1.08
2025-02-21,R5,Premium Blend,Patent,1.7093684210526312,16.238999999999997,1.08
2025-02-22,R5,Premium Blend,Patent,1.5618947368421052,14.838,1.08
2025-02-23,R5,Premium Blend,Patent,1.8221052631578947,17.31,1.08
2025-02-24,R5,Premium Blend,Patent,1.7987368421052632,17.088,1.08
2025-02-25,R5,Premium Blend,Patent,1.7475789473684211,16.602,1.08
2025-02-26,R5,Premium Blend,Patent,1.9563157894736842,18.585,1.08
2025-02-27,R5,Premium Blend,Patent,1.6079999999999999,15.276,1.08
2025-02-28,R5,Premium Blend,Patent,1.7024210526315788,16.173,1.08
2025-03-01,R5,Premium Blend,Patent,3.725052631578947,35.388,1.08
2025-03-02,R5,Premium Blend,Patent,4.152,39.444,1.08
2025-03-03,R5,Premium Blend,Patent,4.937052631578948,46.902,1.08
2025-03-04,R5,Premium Blend,Patent,4.347789473684211,41.304,1.08
2025-03-05,R5,Premium Blend,Patent,4.939578947368421,46.926,1.08
2025-03-06,R5,Premium Blend,Patent,4.604210526315789,43.74,1.08
2025-03-07,R5,Premium Blend,Patent,4.034842105263158,38.330999999999996,1.08
2025-03-08,R5,Premium Blend,Patent,3.8933684210526316,36.987,1.08
2025-03-09,R5,Premium Blend,Patent,5.034,47.823,1.08
2025-03-10,R5,Premium Blend,Patent,4.908,46.626000000000005,1.08
2025-03-11,R5,Premium Blend,Patent,4.932631578947368,46.85999999999999,1.08
2025-03-12,R5,Premium Blend,Patent,4.941473684210526,46.943999999999996,1.08
2025-03-13,R5,Premium Blend,Patent,4.862842105263158,46.197,1.08
2025-03-14,R5,Premium Blend,Patent,3.9322105263157896,37.356,1.08
2025-03-15,R5,Premium Blend,Patent,4.096105263157893,38.91299999999999,1.08
2025-03-16,R5,Premium Blend,Patent,4.73178947368421,44.952,1.08
2025-03-17,R5,Premium Blend,Patent,4.445052631578947,42.227999999999994,1.08
2025-03-18,R5,Premium Blend,Patent,4.6398947368421055,44.079,1.08
2025-03-19,R5,Premium Blend,Patent,4.812631578947368,45.72,1.08
2025-03-20,R5,Premium Blend,Patent,4.771578947368422,45.330000000000005,1.08
2025-03-21,R5,Premium Blend,Patent,3.985894736842105,37.866,1.08
2025-03-22,R5,Premium Blend,Patent,4.154842105263158,39.471,1.08
2025-03-23,R5,Premium Blend,Patent,4.70778947368421,44.724,1.08
2025-03-24,R5,Premium Blend,Patent,4.686947368421052,44.525999999999996,1.08
2025-03-25,R5,Premium Blend,Patent,4.604210526315789,43.74,1.08
2025-03-26,R5,Premium Blend,Patent,4.77757894736842,45.38699999999999,1.08
2025-03-27,R5,Premium Blend,Patent,4.726421052631579,44.901,1.08
2025-03-28,R5,Premium Blend,Patent,4.133052631578947,39.263999999999996,1.08
2025-03-29,R5,Premium Blend,Patent,4.564736842105264,43.365,1.08
2025-03-30,R5,Premium Blend,Patent,5.187473684210526,49.281,1.08
2025-03-31,R5,Premium Blend,Patent,1.9234736842105262,18.273,1.08
2025-04-01,R5,Premium Blend,Patent,1.987578947368421,18.881999999999998,1.08
2025-04-02,R5,Premium Blend,Patent,1.8413684210526313,17.493,1.08
2025-04-03,R5,Premium Blend,Patent,1.8868421052631579,17.925,1.08
2025-04-04,R5,Premium Blend,Patent,1.6057894736842102,15.254999999999997,1.08
2025-04-05,R5,Premium Blend,Patent,1.603894736842105,15.236999999999998,1.08
2025-04-06,R5,Premium Blend,Patent,1.7763157894736843,16.875,1.08
2025-04-07,R5,Premium Blend,Patent,1.9569473684210523,18.590999999999998,1.08
2025-04-08,R5,Premium Blend,Patent,2.174842105263158,20.661,1.08
2025-04-09,R5,Premium Blend,Patent,2.046315789473684,19.439999999999998,1.08
2025-04-10,R5,Premium Blend,Patent,1.9143157894736842,18.186,1.08
2025-04-11,R5,Premium Blend,Patent,1.5527368421052632,14.751,1.08
2025-04-12,R5,Premium Blend,Patent,1.9105263157894736,18.15,1.08
2025-04-13,R5,Premium Blend,Patent,2.2645263157894737,21.513,1.08
2025-04-14,R5,Premium Blend,Patent,1.8505263157894736,17.58,1.08
2025-04-15,R5,Premium Blend,Patent,1.8779999999999997,17.840999999999998,1.08
2025-04-16,R5,Premium Blend,Patent,1.9436842105263157,18.465,1.08
2025-04-17,R5,Premium Blend,Patent,1.9436842105263157,18.465,1.08
2025-04-18,R5,Premium Blend,Patent,1.6717894736842103,15.881999999999998,1.08
2025-04-19,R5,Premium Blend,Patent,1.5489473684210524,14.714999999999998,1.08
2025-04-20,R5,Premium Blend,Patent,1.980315789473684,18.813,1.08
2025-04-21,R5,Premium Blend,Patent,1.9080000000000001,18.126,1.08
2025-04-22,R5,Premium Blend,Patent,1.911157894736842,18.156,1.08
2025-04-23,R5,Premium Blend,Patent,1.9642105263157894,18.66,1.08
2025-04-24,R5,Premium Blend,Patent,1.9481052631578946,18.506999999999998,1.08
